"Make","Model","Variant","Price","Displacement","Cylinders","Drivetrain","Fuel_System","Fuel_Tank_Capacity","Fuel_Type","Height","Length","Width","Doors","City_Mileage","ARAI_Certified_Mileage","Power","Torque","Type","Wheelbase"
"Skoda","Rapid","1.5 Tdi Cr Style At","1,399,599","1498","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1466","4413","1699","4","18","21.72","110","250","Automatic","2552"
"Skoda","Rapid","1.5 Tdi Cr Style","1,273,599","1498","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1466","4413","1699","4","18","21.13","110","250","Manual","2552"
"Skoda","Rapid","1.6 Mpi Style","1,115,599","1598","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1466","4413","1699","4","12","15.41","105","153","Manual","2552"
"Skoda","Rapid","1.6 Mpi Ambition At","999,599","1598","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1466","4413","1699","4","12","14.84","105","153","Automatic","2552"
"Skoda","Rapid","Onyx Mt Petrol","975,599","1598","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1466","4413","1699","4","12","15.41","105","153","Manual","2552"
"Skoda","Rapid","Onyx At Petrol","1,099,599","1598","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1466","4413","1699","4","12","14.84","105","153","Automatic","2552"
"Skoda","Rapid","Onyx Mt Diesel","1,158,599","1498","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1466","4413","1699","4","18","21.13","110","250","Manual","2552"
"Skoda","Rapid","Onyx At Diesel","1,273,599","1498","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1466","4413","1699","4","18","21.72","110","250","Automatic","2552"
"Fiat","Abarth Punto","1.4 T-Jet","980,970","1368","4","FWD (Front Wheel Drive)","Injection","","Petrol","1505","3989","1687","5","17","16.3","145","212","Manual","2510"
"Hyundai","Creta","1.4 Crdi E Plus","999,990","1396","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1630","4270","1780","5","21.38","21.38","90","220","Manual","2590"
"Hyundai","Creta","1.6 Vtvt E Plus","999,990","1591","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1630","4270","1780","5","15.29","15.29","123","151","Manual","2590"
"Hyundai","Creta","1.6 Vtvt Sx","1,232,534","1591","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1630","4270","1780","5","15.29","15.29","123","151","Manual","2590"
"Hyundai","Creta","1.6 Vtvt Sx (O)","1,394,437","1591","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1630","4270","1780","5","15.29","15.29","123","151","Manual","2590"
"Hyundai","Creta","1.6 Vtvt Sx At","1,377,363","1591","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1630","4270","1780","5","15.29","15.29","123","151","Automatic","2590"
"Hyundai","Creta","1.6 Vtvt Sx Dual Tone","1,287,041","1591","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1630","4270","1780","5","15.29","15.29","123","151","Automatic","2590"
"Hyundai","Creta","1.4 Crdi S","1,197,919","1396","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1630","4270","1780","5","21.38","21.38","90","220","Manual","2590"
"Hyundai","Creta","1.6 Crdi Sx","1,366,797","1582","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1630","4270","1780","5","17.01","19.67","128","260","Manual","2590"
"Hyundai","Creta","1.6 Crdi Sx (O)","1,543,564","1582","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1630","4270","1780","5","17.01","19.67","128","260","Manual","2590"
"Hyundai","Creta","1.6 Crdi Sx At","1,527,395","1582","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1630","4270","1780","5","17.01","17.01","128","260","Automatic","2590"
"Hyundai","Creta","1.6 Crdi Sx Dual Tone","1,421,208","1582","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1630","4270","1780","5","17.01","19.67","128","260","Manual","2590"
"Hyundai","Creta","1.6 Crdi S At","1,336,033","1582","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1630","4270","1780","5","17.01","17.01","128","260","Automatic","2590"
"Hyundai","Creta","1.6 Vtvt Sx (O) Executive","1,422,937","1591","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1630","4270","1780","5","15.29","15.29","121","151","Manual","2590"
"Hyundai","Creta","1.6 Crdi Sx (O) Executive","1,572,064","1582","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1630","4270","1780","5","17.01","19.67","126","260","Manual","2590"
"Hyundai","Creta","1.4 Crdi Ex","1,107,167","1396","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1630","4270","1780","5","21.38","21.38","90","220","Manual","2590"
"Hyundai","Creta","1.6 Vtvt Ex","1,092,192","1591","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1630","4270","1780","5","15.29","15.29","123","151","Manual","2590"
"Hyundai","Creta","Sports Edition Petrol","1,279,983","1591","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1630","4270","1780","5","15.29","15.29","123","151","Manual","2590"
"Hyundai","Creta","Sports Edition Diesel","1,414,247","1582","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1665","4270","1780","5","","19.67","128","260","Manual","2590"
"Tata","Harrier","Revotorq Xe","1,345,363","1956","3","FWD (Front Wheel Drive)","Injection","50","Diesel","1706","4598","1894","5","","16.7","140","350","Manual","2741"
"Tata","Harrier","Revotorq Xm","1,471,368","1956","3","FWD (Front Wheel Drive)","Injection","50","Diesel","1706","4598","1894","5","","16.7","140","350","Manual","2741"
"Tata","Harrier","Revotorq Xt","1,591,368","1956","3","FWD (Front Wheel Drive)","Injection","50","Diesel","1706","4598","1894","5","","16.7","140","350","Manual","2741"
"Tata","Harrier","Revotorq Xz","1,721,368","1956","3","FWD (Front Wheel Drive)","Injection","50","Diesel","1706","4598","1894","5","","16.7","140","350","Manual","2741"
"Tata","Harrier","Revotorq Xz Dual Tone","1,732,231","1956","3","FWD (Front Wheel Drive)","Injection","50","Diesel","1706","4598","1894","5","","16.7","140","350","Manual","2741"
"Tata","Harrier","Revotorq Dark Edition","1,730,755","1956","3","FWD (Front Wheel Drive)","Injection","50","Diesel","1706","4598","1894","5","","16.7","140","350","Manual","2741"
"Isuzu","Dmax V-Cross","Standard","1,654,783","2499","4","AWD (All Wheel Drive)","Injection","","Diesel","1840","5295","1860","4","7.3","10.3","134","320","Manual","3095"
"Isuzu","Dmax V-Cross","High Z","1,806,813","2499","4","AWD (All Wheel Drive)","Injection","","Diesel","1840","5295","1860","4","7.3","10.3","134","320","Manual","3095"
"Isuzu","Dmax V-Cross","Z Prestige","1,999,000","1898","4","AWD (All Wheel Drive)","Injection","","Diesel","1855","5295","1860","4","7.3","10.3","150","350","Automatic","3095"
"Mitsubishi","Outlander","2.4L Outlander","2,693,000","2360","4","AWD (All Wheel Drive)","","60","Petrol","1710","4695","1810","5","","9.62","167","222","Automatic","2670"
"","Mercedes-Benz Gla-Class","200 Sport","3,438,000","1991","4","4WD","Injection","50","Petrol","1494","4424","1804","5","10","13.8","183","300","Automatic","2699"
"","Mercedes-Benz Gla-Class","200 D Style","3,233,000","2143","4","4WD","Injection","70","Diesel","1494","4424","1804","5","13.4","17.9","136","300","Automatic","2699"
"","Mercedes-Benz Gla-Class","200 D Sport","3,564,000","2143","4","4WD","Injection","70","Diesel","1494","4424","1804","5","13.4","17.9","136","300","Automatic","2699"
"","Mercedes-Benz Gla-Class","45 Amg 4Matic","7,784,944","1991","4","4WD","Injection","50","Petrol","1479","4445","1804","5","10.2","13.8","360","450","Automatic","2699"
"","Mercedes-Benz Gla-Class","220 D 4Matic","3,864,000","2143","4","4WD","Injection","70","Diesel","1494","4424","1804","5","13.4","17.9","170","350","Automatic","2699"
"","Mercedes-Benz Gla-Class","45 Aero Edition","8,067,000","1991","4","4WD","Injection","50","Petrol","1479","4445","1804","5","10.2","13.8","375","475","Automatic","2699"
"Honda","Accord Hybrid","2.0 At","4,321,237","1993","4","FWD (Front Wheel Drive)","Injection","60","Hybrid","1464","4933","1849","4","21","23.1","145","175","Automatic","2776"
"Bmw","5-Series","520D Luxury Line","5,930,000","1995","4","RWD (Rear Wheel Drive)","Injection","70","Diesel","1464","4907","1860","4","8.4","18.12","190","400","Automatic","2968"
"Bmw","5-Series","530D M Sport","6,680,000","2993","6","RWD (Rear Wheel Drive)","Injection","70","Diesel","1464","4907","1860","4","13.1","14.69","258","560","Automatic","2968"
"Bmw","5-Series","530I M Sport","5,980,000","1998","6","RWD (Rear Wheel Drive)","Injection","70","Petrol","1464","4907","1860","4","15.01","15.01","252","350","Automatic","2968"
"Bmw","6-Series","630D Gt Luxury Line","6,890,000","2993","6","AWD (All Wheel Drive)","Injection","88","Diesel","1481","5219","2142","4","","16.46","265","620","Automatic","3210"
"Bmw","6-Series","630D Gt M Sport","7,450,000","2993","6","AWD (All Wheel Drive)","Injection","88","Diesel","1481","5219","2142","4","","16.46","265","620","Automatic","3210"
"Bmw","6-Series","630I Gt Luxury Line","6,440,000","4395","8","RWD (Rear Wheel Drive)","Injection","70","Petrol","1369","4894","1894","2","4.45","7.94","450","","Automatic","2855"
"Bmw","6-Series","620D Gt Luxury Line","6,440,000","1995","4","RWD (Rear Wheel Drive)","Injection","66","Diesel","1538","5091","1902","4","","21.76","188","400","Automatic","3070"
"Porsche","Macan","S","8,503,000","2995","6","AWD (All Wheel Drive)","Injection","65","Petrol","1624","4696","1923","5","","","349","480","Automatic","2807"
"Porsche","Macan","Base","6,998,000","1984","6","AWD (All Wheel Drive)","Injection","65","Petrol","1624","4696","1923","5","","10.8","248","370","Automatic","2807"
"Jaguar","F-Type","5.0 Convertible R","23,659,454","5000","","","","","Petrol","1308","4470","1923","4","12.05","","495","625","Automatic","2622"
"Jaguar","F-Type","5.0 Coupe R","22,155,390","5000","6","RWD (Rear Wheel Drive)","Injection","72","Petrol","1308","4470","2042","2","7.81","14.3","550","680","Automatic","2622"
"Jaguar","F-Type","Svr Coupe","26,501,830","5000","8","AWD (All Wheel Drive)","Injection","70","Petrol","1311","4475","2042","2","","12.05","567","700","Automatic","2622"
"Jaguar","F-Type","Svr Convertible","28,004,965","5000","8","AWD (All Wheel Drive)","Injection","70","Petrol","1311","4475","2042","2","","12.05","567","700","Automatic","2622"
"Jaguar","F-Type","2.0L Coupe","9,092,578","1997","6","RWD (Rear Wheel Drive)","Injection","63","Petrol","1311","4482","1923","2","","15.3","297","400","Automatic","2622"
"Jaguar","F-Type","2.0L Convertible","10,144,987","1997","6","RWD (Rear Wheel Drive)","Injection","63","Petrol","1308","4482","1923","2","","","297","400","Automatic","2622"
"Jaguar","F-Type","2.0 Convertible R Dynamic","10,419,200","1997","8","RWD (Rear Wheel Drive)","Injection","63","Petrol","1308","4482","1923","2","","10.7","297","400","Automatic","2622"
"Jaguar","F-Type","2.0 Coupe R Dynamic","9,366,433","1997","4","RWD (Rear Wheel Drive)","Injection","63","Petrol","1311","4482","1923","2","","10.85","297","400","Automatic","2622"
"Bmw","M5","Competition","15,490,000","4395","8","AWD (All Wheel Drive)","Injection","68","Petrol","1473","4956","1903","4","","9.8","625","750","Automatic","2964"
"Lexus","Lx 570","V8","23,290,000","5700","","FWD (Front Wheel Drive)","Injection","93","Diesel","1865","5080","1980","4","18","18","380","546","Automatic","2850"
"Ferrari","458 Spider","V8","43,367,500","3902","8","AWD (All Wheel Drive)","Injection","86","Petrol","1211","4568","1952","2","3.2","5.5","669","760","Automatic","2650"
"Maruti Suzuki R","Wagon","Vxi","479,000","998","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","22.5","68","90","Manual",""
"Maruti Suzuki R","Wagon","Vxi Ags","526,000","998","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","22.5","68","90","Automatic",""
"Maruti Suzuki R","Wagon","1.2L Zxi","548,000","1197","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1620","3655","1675","5","","21.5","83","1130","Manual",""
"Maruti Suzuki R","Wagon","Lxi","434,000","998","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","22.5","68","90","Manual",""
"Maruti Suzuki R","Wagon","1.2L Vxi","513,501","1197","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","21.5","83","113","Manual","2435"
"Maruti Suzuki R","Wagon","1.2L Vxi Ags","560,500","1197","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","21.5","83","113","Automatic",""
"Maruti Suzuki R","Wagon","1.2L Zxi Ags","594,800","1197","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","21.5","83","113","Automatic",""
"Maruti Suzuki R","Wagon","Lxi (O)","441,000","998","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","22.5","68","90","Manual",""
"Maruti Suzuki R","Wagon","Vxi (O)","486,001","998","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","22.5","68","90","Manual",""
"Maruti Suzuki R","Wagon","1.2L Vxi (O)","520,500","1197","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","21.5","83","113","Manual","2435"
"Maruti Suzuki R","Wagon","1.2L Vxi Ags (O)","567,500","1197","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","21.5","83","113","Automatic",""
"Maruti Suzuki R","Wagon","Vxi Ags (O)","533,000","998","3","FWD (Front Wheel Drive)","Injection","32","Petrol","1675","3655","1620","5","","22.5","68","90","Automatic",""
"Maruti Suzuki R","Wagon","Lxi Cng","500,500","998","3","FWD (Front Wheel Drive)","Injection","32","CNG","1675","3655","1620","5","","","68","90","Manual",""
"Maruti Suzuki R","Wagon","Lxi (O) Cng","507,500","998","3","FWD (Front Wheel Drive)","Injection","32","CNG","1675","3655","1620","5","","","68","90","Manual",""
"Tata","Tiago Nrg","1.2L Revotron","594,993","1199","3","FWD (Front Wheel Drive)","Injection","35","Petrol","1587","3793","1665","5","","23.84","85","114","Manual","2400"
"Tata","Tiago Nrg","1.05L Revotorq","689,993","1047","3","FWD (Front Wheel Drive)","Injection","35","Diesel","1587","3793","1665","5","","27.28","70","140","Manual","2400"
"Tata","Tiago Nrg","1.2L Revotron Amt","639,993","1199","3","FWD (Front Wheel Drive)","Injection","35","Petrol","1587","3793","1665","5","","23.84","85","114","AMT","2400"
"Mahindra","Nuvosport","N4","797,802","1493","3","FWD (Front Wheel Drive)","Injection","60","Diesel","1870","3985","1850","5","13.8","17.21","100","240","Manual","2760"
"Mahindra","Nuvosport","N6","905,642","1493","3","FWD (Front Wheel Drive)","Injection","60","Diesel","1870","3985","1850","5","13.8","17.21","100","240","Manual","2760"
"Mahindra","Nuvosport","N8","984,818","1493","3","FWD (Front Wheel Drive)","Injection","60","Diesel","1870","3985","1850","5","13.8","17.21","100","240","Manual","2760"
"Mahindra","Nuvosport","N4 +","832,415","1493","3","FWD (Front Wheel Drive)","Injection","","Diesel","1870","3985","1850","5","13.8","17.21","100","240","Manual","2760"
"Mahindra","Nuvosport","N6 Amt","972,359","1493","3","FWD (Front Wheel Drive)","Injection","60","Diesel","1870","3985","1850","5","12.8","16.21","100","240","Automatic","2760"
"Mahindra","Nuvosport","N8 Amt","1,048,603","1493","3","FWD (Front Wheel Drive)","Injection","60","Diesel","1870","3985","1850","5","12.8","16.21","100","240","Automatic","2760"
"Nissan","Kicks","Xl Petrol","955,000","1498","4","RWD (Rear Wheel Drive)","Injection","50","Petrol","1651","4384","1813","5","","14.23","106","142","Manual","2673"
"Nissan","Kicks","Xv Petrol","1,095,000","1498","4","RWD (Rear Wheel Drive)","Injection","50","Petrol","1651","4384","1813","5","","14.23","106","142","Manual","2673"
"Nissan","Kicks","Xl Diesel","1,109,000","1461","4","RWD (Rear Wheel Drive)","Injection","50","Diesel","1651","4384","1813","5","","20.45","110","240","Manual","2673"
"Nissan","Kicks","Xv Diesel","1,251,000","1461","4","RWD (Rear Wheel Drive)","Injection","50","Diesel","1651","4384","1813","5","","20.45","110","240","Manual","2673"
"Nissan","Kicks","Xv Premium","1,369,000","1461","4","RWD (Rear Wheel Drive)","Injection","50","Diesel","1651","4384","1813","5","","20.45","110","240","Manual","2673"
"Nissan","Kicks","Xv Premium (O)","1,465,000","1461","4","RWD (Rear Wheel Drive)","Injection","50","Diesel","1651","4384","1813","5","","20.45","110","240","Manual","2673"
"Nissan","Kicks","Xv Premium (O) Dual Tone","1,465,000","1461","4","RWD (Rear Wheel Drive)","Injection","50","Diesel","1651","4384","1813","5","","20.45","110","240","Manual","2673"
"Nissan","Kicks","Xe Diesel","989,000","1461","4","RWD (Rear Wheel Drive)","Injection","50","Diesel","1651","4384","1813","5","","20.45","110","240","Manual","2673"
"Tata","Winger","15S","1,205,000","2200","4","FWD (Front Wheel Drive)","Injection","60","Diesel","2670","5458","1905","5","","","73.5","190","Manual","3488"
"Hyundai","Kona Electric","Premium","2,371,858","","","FWD (Front Wheel Drive)","","","Electric","1570","4180","1800","5","","","136","395","Automatic","2600"
"Toyota","Camry","Hybrid","3,788,000","2487","4","FWD (Front Wheel Drive)","Injection","50","Hybrid","1455","4885","1840","4","","23.2","178","221","Automatic","2825"
"Audi","A5","Sportback","6,061,200","1968","4","FWD (Front Wheel Drive)","Injection","","Diesel","1386","4733","1843","4","","19.2","190","400","Automatic",""
"Land Rover","Discovery","3.0 Hse Diesel","10,205,494","2993","6","4WD","Injection","85","Diesel","1846","4988","2200","5","","18","258","600","Automatic","2922"
"Land Rover","Discovery","3.0 Se Diesel","9,689,321","2993","6","4WD","Injection","85","Diesel","1846","4988","2200","5","","18","258","600","Automatic","2922"
"Land Rover","Discovery","3.0 Hse Petrol","8,433,741","2995","6","4WD","Injection","89","Petrol","1846","4988","2200","5","","9.17","394","450","Automatic","2922"
